"2689","макиавелист","9",NULL,"0"
"2690","макрокосмос","9",NULL,"0"
"2691","макрос","9",NULL,"0"
"2692","максималист","9",NULL,"0"
"2693","максимум","9",NULL,"0"
"2694","малинаж","9",NULL,"0"
"2695","малчуган","9",NULL,"0"
"2696","мамон","9",NULL,"0"
"2697","мамул","9",NULL,"0"
"2698","мамут","9",NULL,"0"
"2699","манастир","9",NULL,"0"
"2700","манаф","9",NULL,"0"
"2701","мангал","9",NULL,"0"
"2702","манган","9",NULL,"0"
"2703","мандат","9",NULL,"0"
"2704","маневрист","9",NULL,"0"
"2705","манеж","9",NULL,"0"
"2706","манекен","9",NULL,"0"
"2707","маниер","9",NULL,"0"
"2708","маникюр","9",NULL,"0"
"2709","маникюрист","9",NULL,"0"
"2710","манипулатор","9",NULL,"0"
"2711","манифактурист","9",NULL,"0"
"2712","манифест","9",NULL,"0"
"2713","манифестант","9",NULL,"0"
"2714","манкьор","9",NULL,"0"
"2715","манталитет","9",NULL,"0"
"2716","маншет","9",NULL,"0"
"2717","маншон","9",NULL,"0"
"2718","маратон","9",NULL,"0"
"2719","маргарин","9",NULL,"0"
"2720","маргарит","9",NULL,"0"
"2721","маргинал","9",NULL,"0"
"2722","маринист","9",NULL,"0"
"2723","маркер","9",NULL,"0"
"2724","маркировач","9",NULL,"0"
"2725","марксист","9",NULL,"0"
"2726","маркуч","9",NULL,"0"
"2727","мармалад","9",NULL,"0"
"2728","мародер","9",NULL,"0"
"2729","марокен","9",NULL,"0"
"2730","маршрут","9",NULL,"0"
"2731","маршрутизатор","9",NULL,"0"
"2732","масаж","9",NULL,"0"
"2733","масажист","9",NULL,"0"
"2734","масив","9",NULL,"0"
"2735","маскарад","9",NULL,"0"
"2736","маслопровод","9",NULL,"0"
"2737","маслосвет","9",NULL,"0"
"2738","масон","9",NULL,"0"
"2739","масраф","9",NULL,"0"
"2740","мастар","9",NULL,"0"
"2741","мастодонт","9",NULL,"0"
"2742","масур","9",NULL,"0"
"2743","материал","9",NULL,"0"
"2744","материалист","9",NULL,"0"
"2745","маткап","9",NULL,"0"
"2746","матриархат","9",NULL,"0"
"2747","матрос","9",NULL,"0"
"2748","матуритант","9",NULL,"0"
"2749","маузер","9",NULL,"0"
"2750","мафиоз","9",NULL,"0"
"2751","мафиот","9",NULL,"0"
"2752","махагон","9",NULL,"0"
"2753","машинопис","9",NULL,"0"
"2754","мащаб","9",NULL,"0"
"2755","мебел","9",NULL,"0"
"2756","мегават","9",NULL,"0"
"2757","мегаломан","9",NULL,"0"
"2758","мегаполис","9",NULL,"0"
"2759","мегафон","9",NULL,"0"
"2760","мегахерц","9",NULL,"0"
"2761","мегдан","9",NULL,"0"
"2762","медал","9",NULL,"0"
"2763","медалист","9",NULL,"0"
"2764","медальон","9",NULL,"0"
"2765","медиатор","9",NULL,"0"
"2766","медиевист","9",NULL,"0"
"2767","медикамент","9",NULL,"0"
"2768","медиум","9",NULL,"0"
"2769","медодобив","9",NULL,"0"
"2770","мезокарп","9",NULL,"0"
"2771","мезонет","9",NULL,"0"
"2772","меланин","9",NULL,"0"
"2773","меланж","9",NULL,"0"
"2774","мелез","9",NULL,"0"
"2775","мелиоратор","9",NULL,"0"
"2776","мелис","9",NULL,"0"
"2777","мемоар","9",NULL,"0"
"2778","меморандум","9",NULL,"0"
"2779","менажер","9",NULL,"0"
"2780","мениджър","9",NULL,"0"
"2781","менингит","9",NULL,"0"
"2782","менискус","9",NULL,"0"
"2783","ментол","9",NULL,"0"
"2784","ментор","9",NULL,"0"
"2785","менует","9",NULL,"0"
"2786","меншевик","9",NULL,"0"
"2787","меридиан","9",NULL,"0"
"2788","мерцедес","9",NULL,"0"
"2789","месач","9",NULL,"0"
"2790","месец","9",NULL,"0"
"2791","месинг","9",NULL,"0"
"2792","месинджър","9",NULL,"0"
"2793","месодобив","9",NULL,"0"
"2794","месокомбинат","9",NULL,"0"
"2795","метал","9",NULL,"0"
"2796","металоид","9",NULL,"0"
"2797","металолеяр","9",NULL,"0"
"2798","метан","9",NULL,"0"
"2799","метанол","9",NULL,"0"
"2800","метеж","9",NULL,"0"
"2801","метеор","9",NULL,"0"
"2802","метеорит","9",NULL,"0"
"2803","метеорограф","9",NULL,"0"
"2804","метил","9",NULL,"0"
"2805","метис","9",NULL,"0"
"2806","метод","9",NULL,"0"
"2807","методист","9",NULL,"0"
"2808","метраж","9",NULL,"0"
"2809","метранпаж","9",NULL,"0"
"2810","метроном","9",NULL,"0"
"2811","механизатор","9",NULL,"0"
"2812","механотехникум","9",NULL,"0"
"2813","мехлем","9",NULL,"0"
"2814","мехур","9",NULL,"0"
"2815","меценат","9",NULL,"0"
"2816","мигач","9",NULL,"0"
"2817","мизансцен","9",NULL,"0"
"2818","мизантроп","9",NULL,"0"
"2819","микроб","9",NULL,"0"
"2820","микробус","9",NULL,"0"
"2821","микрограф","9",NULL,"0"
"2822","микроелемент","9",NULL,"0"
"2823","микрозапис","9",NULL,"0"
"2824","микрокосмос","9",NULL,"0"
"2825","микромодул","9",NULL,"0"
"2826","микрон","9",NULL,"0"
"2827","микропроцесор","9",NULL,"0"
"2828","микроскоп","9",NULL,"0"
"2829","микрофилм","9",NULL,"0"
"2830","микрофон","9",NULL,"0"
"2831","микроязовир","9",NULL,"0"
"2832","миксер","9",NULL,"0"
"2833","милосърд","9",NULL,"0"
"2834","миманс","9",NULL,"0"
"2835","миндер","9",NULL,"0"
"2836","минерал","9",NULL,"0"
"2837","минзухар","9",NULL,"0"
"2838","миниатюр","9",NULL,"0"
"2839","миниатюрист","9",NULL,"0"
"2840","минижуп","9",NULL,"0"
"2841","минималист","9",NULL,"0"
"2842","минимум","9",NULL,"0"
"2843","минипакет","9",NULL,"0"
"2844","минипреглед","9",NULL,"0"
"2845","миниум","9",NULL,"0"
"2846","миномет","9",NULL,"0"
"2847","минор","9",NULL,"0"
"2848","минохвъргач","9",NULL,"0"
"2849","миночистач","9",NULL,"0"
"2850","минус","9",NULL,"0"
"2851","минускул","9",NULL,"0"
"2852","миокард","9",NULL,"0"
"2853","миокардит","9",NULL,"0"
"2854","мираж","9",NULL,"0"
"2855","мирис","9",NULL,"0"
"2856","мироглед","9",NULL,"0"
"2857","мисионер","9",NULL,"0"
"2858","мисир","9",NULL,"0"
"2859","мискет","9",NULL,"0"
"2860","мистификатор","9",NULL,"0"
"2861","митинг","9",NULL,"0"
"2862","митрополит","9",NULL,"0"
"2863","мицел","9",NULL,"0"
"2864","мичман","9",NULL,"0"
"2865","млекозавод","9",NULL,"0"
"2866","млекомер","9",NULL,"0"
"2867","многостен","9",NULL,"0"
"2868","многочлен","9",NULL,"0"
"2869","мобифон","9",NULL,"0"
"2870","модалитет","9",NULL,"0"
"2871","модел","9",NULL,"0"
"2872","моделиер","9",NULL,"0"
"2873","модем","9",NULL,"0"
"2874","модератор","9",NULL,"0"
"2875","модернизатор","9",NULL,"0"
"2876","модернист","9",NULL,"0"
"2877","модист","9",NULL,"0"
"2878","модификатор","9",NULL,"0"
"2879","модул","9",NULL,"0"
"2880","модулатор","9",NULL,"0"
"2881","мокасин","9",NULL,"0"
"2882","мокет","9",NULL,"0"
"2883","молив","9",NULL,"0"
"2884","момент","9",NULL,"0"
"2885","монархист","9",NULL,"0"
"2886","монетарист","9",NULL,"0"
"2887","моникс","9",NULL,"0"
"2888","монитор","9",NULL,"0"
"2889","мониторинг","9",NULL,"0"
"2890","монограм","9",NULL,"0"
"2891","монолит","9",NULL,"0"
"2892","моноплан","9",NULL,"0"
"2893","монопол","9",NULL,"0"
"2894","монсеньор","9",NULL,"0"
"2895","монтаж","9",NULL,"0"
"2896","монтажист","9",NULL,"0"
"2897","монтьор","9",NULL,"0"
"2898","монумент","9",NULL,"0"
"2899","морал","9",NULL,"0"
"2900","морализатор","9",NULL,"0"
"2901","моралист","9",NULL,"0"
"2902","мораториум","9",NULL,"0"
"2903","морбил","9",NULL,"0"
"2904","морзист","9",NULL,"0"
"2905","морков","9",NULL,"0"
"2906","мормон","9",NULL,"0"
"2907","морфин","9",NULL,"0"
"2908","морфинист","9",NULL,"0"
"2909","мотел","9",NULL,"0"
"2910","мотив","9",NULL,"0"
"2911","мотопед","9",NULL,"0"
"2912","мотор","9",NULL,"0"
"2913","мототрион","9",NULL,"0"
"2914","мотоциклет","9",NULL,"0"
"2915","мохер","9",NULL,"0"
"2916","мохикан","9",NULL,"0"
"2917","мочур","9",NULL,"0"
"2918","мравояд","9",NULL,"0"
"2919","мрамор","9",NULL,"0"
"2920","музикант","9",NULL,"0"
"2921","музиковед","9",NULL,"0"
"2922","музикхол","9",NULL,"0"
"2923","мулат","9",NULL,"0"
"2924","мултивибратор","9",NULL,"0"
"2925","мултимилионер","9",NULL,"0"
"2926","мултиплекс","9",NULL,"0"
"2927","мултиплексор","9",NULL,"0"
"2928","мултипликатор","9",NULL,"0"
"2929","мултипроцесор","9",NULL,"0"
"2930","мундир","9",NULL,"0"
"2931","мурафет","9",NULL,"0"
"2932","муселин","9",NULL,"0"
"2933","мускал","9",NULL,"0"
"2934","мускет","9",NULL,"0"
"2935","мускул","9",NULL,"0"
"2936","мускус","9",NULL,"0"
"2937","мусон","9",NULL,"0"
"2938","мустанг","9",NULL,"0"
"2939","муфел","9",NULL,"0"
"2940","муфлон","9",NULL,"0"
"2941","муфт","9",NULL,"0"
"2942","мухабет","9",NULL,"0"
"2943","мухолов","9",NULL,"0"
"2944","мухъл","9",NULL,"0"
"2945","мързел","9",NULL,"0"
"2946","мързелан","9",NULL,"0"
"2947","мърчендайзер","9",NULL,"0"
"2948","мършояд","9",NULL,"0"
"2949","мюзикъл","9",NULL,"0"
"2950","набирач","9",NULL,"0"
"2951","навес","9",NULL,"0"
"2952","нагаждач","9",NULL,"0"
"2953","наган","9",NULL,"0"
"2954","нагар","9",NULL,"0"
"2955","нагледвач","9",NULL,"0"
"2956","нагон","9",NULL,"0"
"2957","надзор","9",NULL,"0"
"2958","надлез","9",NULL,"0"
"2959","надпис","9",NULL,"0"
"2960","надслов","9",NULL,"0"
"2961","надчет","9",NULL,"0"
"2962","наем","9",NULL,"0"
"2963","наивитет","9",NULL,"0"
"2964","найлон","9",NULL,"0"
"2965","накит","9",NULL,"0"
"2966","наклон","9",NULL,"0"
"2967","наклономер","9",NULL,"0"
"2968","налбант","9",NULL,"0"
"2969","налеп","9",NULL,"0"
"2970","налъм","9",NULL,"0"
"2971","наниз","9",NULL,"0"
"2972","нанос","9",NULL,"0"
"2973","напад","9",NULL,"0"
"2974","напалм","9",NULL,"0"
"2975","напев","9",NULL,"0"
"2976","наплат","9",NULL,"0"
"2977","наполеон","9",NULL,"0"
"2978","напор","9",NULL,"0"
"2979","напън","9",NULL,"0"
"2980","нарез","9",NULL,"0"
"2981","наркоанализ","9",NULL,"0"
"2982","наркодиспансер","9",NULL,"0"
"2983","народопис","9",NULL,"0"
"2984","нарцис","9",NULL,"0"
"2985","нарцисист","9",NULL,"0"
"2986","наръч","9",NULL,"0"
"2987","наряд","9",NULL,"0"
"2988","насип","9",NULL,"0"
"2989","насипвач","9",NULL,"0"
"2990","натуралист","9",NULL,"0"
"2991","натурист","9",NULL,"0"
"2992","натурфилософ","9",NULL,"0"
"2993","натюрел","9",NULL,"0"
"2994","натюрморт","9",NULL,"0"
"2995","нафталин","9",NULL,"0"
"2996","нахал","9",NULL,"0"
"2997","нахут","9",NULL,"0"
"2998","национал","9",NULL,"0"
"2999","националсоциалист","9",NULL,"0"
"3000","начин","9",NULL,"0"
"3001","небосвод","9",NULL,"0"
"3002","небосклон","9",NULL,"0"
"3003","небостъргач","9",NULL,"0"
"3004","невеж","9",NULL,"0"
"3005","невен","9",NULL,"0"
"3006","неврит","9",NULL,"0"
"3007","неврон","9",NULL,"0"
"3008","невропарализатор","9",NULL,"0"
"3009","невропат","9",NULL,"0"
"3010","негативист","9",NULL,"0"
"3011","негроид","9",NULL,"0"
"3012","недопит","9",NULL,"0"
"3013","незахванат","9",NULL,"0"
"3014","некромант","9",NULL,"0"
"3015","некропол","9",NULL,"0"
"3016","нектар","9",NULL,"0"
"3017","нектон","9",NULL,"0"
"3018","неметал","9",NULL,"0"
"3019","неолит","9",NULL,"0"
"3020","неон","9",NULL,"0"
"3021","неприязън","9",NULL,"0"
"3022","непрофесионалист","9",NULL,"0"
"3023","непушач","9",NULL,"0"
"3024","нерад","9",NULL,"0"
"3025","нерв","9",NULL,"0"
"3026","нерез","9",NULL,"0"
"3027","несговор","9",NULL,"0"
"3028","несесер","9",NULL,"0"
"3029","неспециалист","9",NULL,"0"
"3030","неспир","9",NULL,"0"
"3031","неупрен","9",NULL,"0"
"3032","неуспех","9",NULL,"0"
"3033","неутрализатор","9",NULL,"0"
"3034","неутралитет","9",NULL,"0"
"3035","неутрон","9",NULL,"0"
"3036","нефрит","9",NULL,"0"
"3037","нефтодобив","9",NULL,"0"
"3038","нефтопровод","9",NULL,"0"
"3039","нефтопродукт","9",NULL,"0"
"3040","нивелатор","9",NULL,"0"
"3041","нивелир","9",NULL,"0"
"3042","нивомер","9",NULL,"0"
"3043","никел","9",NULL,"0"
"3044","никотин","9",NULL,"0"
"3045","нипел","9",NULL,"0"
"3046","нитовач","9",NULL,"0"
"3047","нитрат","9",NULL,"0"
"3048","нитробензол","9",NULL,"0"
"3049","нитроглицерин","9",NULL,"0"
"3050","нихилист","9",NULL,"0"
"3051","нишадър","9",NULL,"0"
"3052","нишан","9",NULL,"0"
"3053","нобелист","9",NULL,"0"
"3054","новатор","9",NULL,"0"
"3055","новелист","9",NULL,"0"
"3056","новобогаташ","9",NULL,"0"
"3057","новотел","9",NULL,"0"
"3058","ножар","9",NULL,"0"
"3059","ножодържач","9",NULL,"0"
"3060","нокаут","9",NULL,"0"
"3061","нокдаун","9",NULL,"0"
"3062","номад","9",NULL,"0"
"3063","номератор","9",NULL,"0"
"3064","нормализатор","9",NULL,"0"
"3065","нотариат","9",NULL,"0"
"3066","нощес","9",NULL,"0"
"3067","нрав","9",NULL,"0"
"3068","нудист","9",NULL,"0"
"3069","нуклеид","9",NULL,"0"
"3070","нуклеин","9",NULL,"0"
"3071","нюанс","9",NULL,"0"
"3072","оазис","9",NULL,"0"
"3073","обгар","9",NULL,"0"
"3074","обед","9",NULL,"0"
"3075","обект","9",NULL,"0"
"3076","обектив","9",NULL,"0"
"3077","обелиск","9",NULL,"0"
"3078","обем","9",NULL,"0"
"3079","оберкелнер","9",NULL,"0"
"3080","оберщурмбанфюрер","9",NULL,"0"
"3081","обет","9",NULL,"0"
"3082","обзор","9",NULL,"0"
"3083","обир","9",NULL,"0"
"3084","обирач","9",NULL,"0"
"3085","обиск","9",NULL,"0"
"3086","обмен","9",NULL,"0"
"3087","обоз","9",NULL,"0"
"3088","обор","9",NULL,"0"
"3089","оборот","9",NULL,"0"
"3090","оборотомер","9",NULL,"0"
"3091","образ","9",NULL,"0"
"3092","обрат","9",NULL,"0"
"3093","обред","9",NULL,"0"
"3094","обрив","9",NULL,"0"
"3095","обръч","9",NULL,"0"
"3096","обръщач","9",NULL,"0"
"3097","обсег","9",NULL,"0"
"3098","обстрел","9",NULL,"0"
"3099","обструктор","9",NULL,"0"
"3100","обструкционист","9",NULL,"0"
"3101","обтегач","9",NULL,"0"
"3102","обтуратор","9",NULL,"0"
"3103","обхват","9",NULL,"0"
"3104","обход","9",NULL,"0"
"3105","овал","9",NULL,"0"
"3106","овен","9",NULL,"0"
"3107","овес","9",NULL,"0"
"3108","овцевъд","9",NULL,"0"
"3109","оглед","9",NULL,"0"
"3110","огнепръскач","9",NULL,"0"
"3111","огрев","9",NULL,"0"
"3112","огретен","9",NULL,"0"
"3113","одеколон","9",NULL,"0"
"3114","одит","9",NULL,"0"
"3115","одомер","9",NULL,"0"
"3116","одър","9",NULL,"0"
"3117","озон","9",NULL,"0"
"3118","озонатор","9",NULL,"0"
"3119","оказион","9",NULL,"0"
"3120","океан","9",NULL,"0"
"3121","океанограф","9",NULL,"0"
"3122","окис","9",NULL,"0"
"3123","окомер","9",NULL,"0"
"3124","окоп","9",NULL,"0"
"3125","оксид","9",NULL,"0"
"3126","оксиморон","9",NULL,"0"
"3127","октет","9",NULL,"0"
"3128","октопод","9",NULL,"0"
"3129","окулист","9",NULL,"0"
"3130","окуляр","9",NULL,"0"
"3131","окупатор","9",NULL,"0"
"3132","олигофрен","9",NULL,"0"
"3133","олигоцен","9",NULL,"0"
"3134","олтар","9",NULL,"0"
"3135","омар","9",NULL,"0"
"3136","омбудсман","9",NULL,"0"
"3137","омлет","9",NULL,"0"
"3138","омнибус","9",NULL,"0"
"3139","омограф","9",NULL,"0"
"3140","омоним","9",NULL,"0"
"3141","оньор","9",NULL,"0"
"3142","опал","9",NULL,"0"
"3143","опекун","9",NULL,"0"
"3144","операнд","9",NULL,"0"
"3145","опиат","9",NULL,"0"
"3146","опис","9",NULL,"0"
"3147","опит","9",NULL,"0"
"3148","опиум","9",NULL,"0"
"3149","опозиционер","9",NULL,"0"
"3150","опонент","9",NULL,"0"
"3151","опортюнист","9",NULL,"0"
"3152","опосум","9",NULL,"0"
"3153","оптимизатор","9",NULL,"0"
"3154","оптимист","9",NULL,"0"
"3155","оптимум","9",NULL,"0"
"3156","опус","9",NULL,"0"
"3157","опън","9",NULL,"0"
"3158","оракул","9",NULL,"0"
"3159","орангутан","9",NULL,"0"
"3160","оратор","9",NULL,"0"
"3161","орган","9",NULL,"0"
"3162","органайзер","9",NULL,"0"
"3163","орден","9",NULL,"0"
"3164","ордер","9",NULL,"0"
"3165","ординатор","9",NULL,"0"
"3166","ореол","9",NULL,"0"
"3167","орех","9",NULL,"0"
"3168","оригинал","9",NULL,"0"
"3169","ориенталист","9",NULL,"0"
"3170","ориентир","9",NULL,"0"
"3171","оркестрант","9",NULL,"0"
"3172","орманкебап","9",NULL,"0"
"3173","орнамент","9",NULL,"0"
"3174","ортопед","9",NULL,"0"
"3175","ортопедист","9",NULL,"0"
"3176","осил","9",NULL,"0"
"3177","остен","9",NULL,"0"
"3178","остров","9",NULL,"0"
"3179","осцилатор","9",NULL,"0"
"3180","осцилограф","9",NULL,"0"
"3181","осцилоскоп","9",NULL,"0"
"3182","отбив","9",NULL,"0"
"3183","отбир","9",NULL,"0"
"3184","отбор","9",NULL,"0"
"3185","отвес","9",NULL,"0"
"3186","ответ","9",NULL,"0"
"3187","отвод","9",NULL,"0"
"3188","отвор","9",NULL,"0"
"3189","отглас","9",NULL,"0"
"3190","отговор","9",NULL,"0"
"3191","отдел","9",NULL,"0"
"3192","отдих","9",NULL,"0"
"3193","отзив","9",NULL,"0"
"3194","отказ","9",NULL,"0"
"3195","откос","9",NULL,"0"
"3196","откуп","9",NULL,"0"
"3197","откъс","9",NULL,"0"
"3198","отлив","9",NULL,"0"
"3199","отпор","9",NULL,"0"
"3200","отпуск","9",NULL,"0"
"3201","отред","9",NULL,"0"
"3202","отрез","9",NULL,"0"
"3203","отряд","9",NULL,"0"
"3204","отстъп","9",NULL,"0"
"3205","отчет","9",NULL,"0"
"3206","офис","9",NULL,"0"
"3207","офицер","9",NULL,"0"
"3208","официоз","9",NULL,"0"
"3209","офортист","9",NULL,"0"
"3210","офсайд","9",NULL,"0"
"3211","офсет","9",NULL,"0"
"3212","охлюв","9",NULL,"0"
"3213","оцет","9",NULL,"0"
"3214","очеркист","9",NULL,"0"
"3215","ошав","9",NULL,"0"
"3216","паваж","9",NULL,"0"
"3217","павиан","9",NULL,"0"
"3218","павилион","9",NULL,"0"
"3219","павьор","9",NULL,"0"
"3220","пагон","9",NULL,"0"
"3221","падеж","9",NULL,"0"
"3222","пазар","9",NULL,"0"
"3223","пазвант","9",NULL,"0"
"3224","пакет","9",NULL,"0"
"3225","паламуд","9",NULL,"0"
"3226","палат","9",NULL,"0"
"3227","палеж","9",NULL,"0"
"3228","палеограф","9",NULL,"0"
"3229","палеолит","9",NULL,"0"
"3230","палет","9",NULL,"0"
"3231","палимпсест","9",NULL,"0"
"3232","палиогенезис","9",NULL,"0"
"3233","памид","9",NULL,"0"
"3234","памперс","9",NULL,"0"
"3235","памфлет","9",NULL,"0"
"3236","памфлетист","9",NULL,"0"
"3237","панаир","9",NULL,"0"
"3238","пандиз","9",NULL,"0"
"3239","пандишпан","9",NULL,"0"
"3240","панегирист","9",NULL,"0"
"3241","панел","9",NULL,"0"
"3242","панер","9",NULL,"0"
"3243","паникьор","9",NULL,"0"
"3244","панкреас","9",NULL,"0"
"3245","паноптикум","9",NULL,"0"
"3246","пансион","9",NULL,"0"
"3247","панславист","9",NULL,"0"
"3248","панталон","9",NULL,"0"
"3249","пантеист","9",NULL,"0"
"3250","пантеон","9",NULL,"0"
"3251","пантограф","9",NULL,"0"
"3252","пантократор","9",NULL,"0"
"3253","пантоф","9",NULL,"0"
"3254","папагал","9",NULL,"0"
"3255","папирус","9",NULL,"0"
"3256","папрат","9",NULL,"0"
"3257","паприкаш","9",NULL,"0"
"3258","папуас","9",NULL,"0"
"3259","папур","9",NULL,"0"
"3260","парабел","9",NULL,"0"
"3261","параван","9",NULL,"0"
"3262","параграф","9",NULL,"0"
"3263","парад","9",NULL,"0"
"3264","парадокс","9",NULL,"0"
"3265","паразит","9",NULL,"0"
"3266","параклис","9",NULL,"0"
"3267","паралел","9",NULL,"0"
"3268","паралелепипед","9",NULL,"0"
"3269","парализатор","9",NULL,"0"
"3270","паралич","9",NULL,"0"
"3271","парапет","9",NULL,"0"
"3272","парасинтез","9",NULL,"0"
"3273","паратиф","9",NULL,"0"
"3274","параф","9",NULL,"0"
"3275","парафин","9",NULL,"0"
"3276","параход","9",NULL,"0"
"3277","парашут","9",NULL,"0"
"3278","парашутист","9",NULL,"0"
"3279","паритет","9",NULL,"0"
"3280","паркет","9",NULL,"0"
"3281","паркетин","9",NULL,"0"
"3282","паркинг","9",NULL,"0"
"3283","парламент","9",NULL,"0"
"3284","парламентьор","9",NULL,"0"
"3285","парнасист","9",NULL,"0"
"3286","пароним","9",NULL,"0"
"3287","паропровод","9",NULL,"0"
"3288","партакеш","9",NULL,"0"
"3289","партер","9",NULL,"0"
"3290","парфюм","9",NULL,"0"
"3291","парфюмерист","9",NULL,"0"
"3292","парцал","9",NULL,"0"
"3293","парцалан","9",NULL,"0"
"3294","парцел","9",NULL,"0"
"3295","пасаж","9",NULL,"0"
"3296","пасажер","9",NULL,"0"
"3297","пасатор","9",NULL,"0"
"3298","пасат","9",NULL,"0"
"3299","пасгир","9",NULL,"0"
"3300","пасианс","9",NULL,"0"
"3301","пасив","9",NULL,"0"
"3302","пасквил","9",NULL,"0"
"3303","паспорт","9",NULL,"0"
"3304","пастел","9",NULL,"0"
"3305","пастет","9",NULL,"0"
"3306","пастир","9",NULL,"0"
"3307","пастор","9",NULL,"0"
"3308","пасторал","9",NULL,"0"
"3309","патент","9",NULL,"0"
"3310","патладжан","9",NULL,"0"
"3311","патос","9",NULL,"0"
"3312","патриархат","9",NULL,"0"
"3313","патриот","9",NULL,"0"
"3314","патрон","9",NULL,"0"
"3315","патронаж","9",NULL,"0"
"3316","патрондаш","9",NULL,"0"
"3317","патрул","9",NULL,"0"
"3318","паун","9",NULL,"0"
"3319","паунд","9",NULL,"0"
"3320","паус","9",NULL,"0"
"3321","пациент","9",NULL,"0"
"3322","пацифист","9",NULL,"0"
"3323","пашкул","9",NULL,"0"
"3324","пеан","9",NULL,"0"
"3325","пегас","9",NULL,"0"
"3326","педал","9",NULL,"0"
"3327","педант","9",NULL,"0"
"3328","педераст","9",NULL,"0"
"3329","педикюр","9",NULL,"0"
"3330","педикюрист","9",NULL,"0"
"3331","пейджър","9",NULL,"0"
"3332","пейзаж","9",NULL,"0"
"3333","пейзажист","9",NULL,"0"
"3334","пексимет","9",NULL,"0"
"3335","пектин","9",NULL,"0"
"3336","пекторис","9",NULL,"0"
"3337","пеленг","9",NULL,"0"
"3338","пеленгатор","9",NULL,"0"
"3339","пеликан","9",NULL,"0"
"3340","пелин","9",NULL,"0"
"3341","пендар","9",NULL,"0"
"3342","пенджер","9",NULL,"0"
"3343","пенис","9",NULL,"0"
"3344","пеницилин","9",NULL,"0"
"3345","пенкилер","9",NULL,"0"
"3346","пенобетон","9",NULL,"0"
"3347","пенсионер","9",NULL,"0"
"3348","пентагон","9",NULL,"0"
"3349","пеньоар","9",NULL,"0"
"3350","пепиниерист","9",NULL,"0"
"3351","пепит","9",NULL,"0"
"3352","пепсин","9",NULL,"0"
"3353","перач","9",NULL,"0"
"3354","перваз","9",NULL,"0"
"3355","пергамент","9",NULL,"0"
"3356","пергел","9",NULL,"0"
"3357","перикард","9",NULL,"0"
"3358","период","9",NULL,"0"
"3359","перископ","9",NULL,"0"
"3360","перитонит","9",NULL,"0"
"3361","перколатор","9",NULL,"0"
"3362","перкусионист","9",NULL,"0"
"3363","перманганат","9",NULL,"0"
"3364","пероксид","9",NULL,"0"
"3365","перон","9",NULL,"0"
"3366","перпендикуляр","9",NULL,"0"
"3367","персонаж","9",NULL,"0"
"3368","персонал","9",NULL,"0"
"3369","перушан","9",NULL,"0"
"3370","перфекционист","9",NULL,"0"
"3371","перфоратор","9",NULL,"0"
"3372","перчем","9",NULL,"0"
"3373","песар","9",NULL,"0"
"3374","песимист","9",NULL,"0"
"3375","пестил","9",NULL,"0"
"3376","пестицид","9",NULL,"0"
"3377","петинг","9",NULL,"0"
"3378","петитум","9",NULL,"0"
"3379","петмез","9",NULL,"0"
"3380","петрол","9",NULL,"0"
"3381","петролоносач","9",NULL,"0"
"3382","петролопровод","9",NULL,"0"
"3383","печал","9",NULL,"0"
"3384","печат","9",NULL,"0"
"3385","печаторезач","9",NULL,"0"
"3386","печенег","9",NULL,"0"
"3387","пешкир","9",NULL,"0"
"3388","пианист","9",NULL,"0"
"3389","пиастър","9",NULL,"0"
"3390","пигмент","9",NULL,"0"
"3391","пиедестал","9",NULL,"0"
"3392","пиетет","9",NULL,"0"
"3393","пикел","9",NULL,"0"
"3394","пикет","9",NULL,"0"
"3395","пикоч","9",NULL,"0"
"3396","пиксел","9",NULL,"0"
"3397","пикьор","9",NULL,"0"
"3398","пилаф","9",NULL,"0"
"3399","пилигрим","9",NULL,"0"
"3400","пилон","9",NULL,"0"
"3401","пилот","9",NULL,"0"
"3402","пилотаж","9",NULL,"0"
"3403","пингвин","9",NULL,"0"
"3404","пинцет","9",NULL,"0"
"3405","пионер","9",NULL,"0"
"3406","пипер","9",NULL,"0"
"3407","пират","9",NULL,"0"
"3408","пиретрум","9",NULL,"0"
"3409","пиринч","9",NULL,"0"
"3410","пирит","9",NULL,"0"
"3411","пироксилин","9",NULL,"0"
"3412","пирон","9",NULL,"0"
"3413","пирует","9",NULL,"0"
"3414","пискун","9",NULL,"0"
"3415","пискюл","9",NULL,"0"
"3416","писоар","9",NULL,"0"
"3417","пистолет","9",NULL,"0"
"3418","питбул","9",NULL,"0"
"3419","питон","9",NULL,"0"
"3420","пищов","9",NULL,"0"
"3421","пищял","9",NULL,"0"
"3422","плав","9",NULL,"0"
"3423","плакат","9",NULL,"0"
"3424","пламтеж","9",NULL,"0"
"3425","планер","9",NULL,"0"
"3426","планинист","9",NULL,"0"
"3427","планктон","9",NULL,"0"
"3428","планоснимач","9",NULL,"0"
"3429","плантатор","9",NULL,"0"
"3430","планшет","9",NULL,"0"
"3431","планшир","9",NULL,"0"
"3432","пласмент","9",NULL,"0"
"3433","пластач","9",NULL,"0"
"3434","пластилин","9",NULL,"0"
"3435","пластир","9",NULL,"0"
"3436","пластрон","9",NULL,"0"
"3437","платан","9",NULL,"0"
"3438","платеж","9",NULL,"0"
"3439","платноход","9",NULL,"0"
"3440","плафон","9",NULL,"0"
"3441","плацдарм","9",NULL,"0"
"3442","плебисцит","9",NULL,"0"
